player1;player2;bot_type;game_number;nodes;depth;move;cache_hits;time;cache_size;move_number;round_number
FINAL1;NOTABUG;final1;14.0;368424.0;11.0; (1 , 2): -7;591.0;1135.0;117632.0;18.0;9.0
FINAL1;NOTABUG;final1;14.0;372588.0;10.0; (1 , 6): -7;1378.0;1380.0;150074.0;20.0;10.0
FINAL1;NOTABUG;final1;14.0;223835.0;11.0; (8 , 2): -128;1393.0;656.0;79342.0;22.0;11.0
FINAL1;NOTABUG;final1;14.0;442006.0;11.0; (0 , 0): -126;1723.0;218.0;157380.0;24.0;12.0
FINAL1;NOTABUG;final1;15.0;0.0;0.0; (4 , 4): -2147483648;0.0;0.0;0.0;0.0;0.0
FINAL1;NOTABUG;final1;15.0;0.0;0.0; (8 , 3): -2147483648;0.0;0.0;0.0;0.0;0.0
FINAL1;NOTABUG;final1;15.0;0.0;0.0; (3 , 0): -2147483648;0.0;0.0;0.0;0.0;0.0
FINAL1;NOTABUG;final1;15.0;225321.0;8.0; (0 , 4): 19;589.0;783.0;57542.0;7.0;4.0
FINAL1;NOTABUG;final1;15.0;429290.0;9.0; (7 , 4): 10;2746.0;1257.0;78877.0;9.0;5.0
FINAL1;NOTABUG;final1;15.0;709398.0;10.0; (6 , 8): -3;1659.0;170.0;198837.0;11.0;6.0
FINAL1;NOTABUG;final1;15.0;315257.0;10.0; (7 , 7): 3;742.0;213.0;102683.0;13.0;7.0
FINAL1;NOTABUG;final1;15.0;363104.0;10.0; (1 , 8): 3;894.0;222.0;99953.0;15.0;8.0
FINAL1;NOTABUG;final1;15.0;328450.0;10.0; (6 , 7): -13;766.0;993.0;107654.0;17.0;9.0
FINAL1;NOTABUG;final1;15.0;346601.0;9.0; (2 , 7): -19;440.0;345.0;91397.0;19.0;10.0
FINAL1;NOTABUG;final1;15.0;286075.0;12.0; (8 , 8): 9;620.0;561.0;109677.0;21.0;11.0
FINAL1;NOTABUG;final1;15.0;310023.0;8.0; (8 , 2): -24;1008.0;356.0;97842.0;23.0;12.0
FINAL1;NOTABUG;final1;15.0;231782.0;9.0; (2 , 8): -6;650.0;770.0;72580.0;25.0;13.0
FINAL1;NOTABUG;final1;15.0;405775.0;11.0; (1 , 7): -152;1244.0;1106.0;143369.0;27.0;14.0
FINAL1;NOTABUG;final1;15.0;403240.0;11.0; (5 , 3): -233;4534.0;268.0;197808.0;29.0;15.0
FINAL1;NOTABUG;final1;15.0;297259.0;13.0; (2 , 1): -112;2098.0;839.0;155027.0;31.0;16.0
FINAL1;NOTABUG;final1;15.0;350133.0;11.0; (3 , 5): -259;5041.0;963.0;174823.0;33.0;17.0
FINAL1;NOTABUG;final1;15.0;293151.0;13.0; (5 , 2): -111;3613.0;750.0;162096.0;35.0;18.0
FINAL1;NOTABUG;final1;15.0;297311.0;16.0; (5 , 6): -91;3693.0;817.0;197513.0;37.0;19.0
FINAL1;NOTABUG;final1;15.0;233051.0;16.0; (3 , 6): 323;3952.0;412.0;163016.0;39.0;20.0
FINAL1;NOTABUG;final1;15.0;276345.0;20.0; (5 , 1): 185;11544.0;434.0;183763.0;41.0;21.0
FINAL1;NOTABUG;final1;15.0;133914.0;16.0; (6 , 2): 183;744.0;496.0;37100.0;43.0;22.0
FINAL1;NOTABUG;final1;15.0;169700.0;14.0; (3 , 1): -69;121.0;498.0;7145.0;45.0;23.0
FINAL1;NOTABUG;final1;16.0;0.0;0.0; (4 , 6): -2147483648;0.0;0.0;0.0;0.0;0.0
FINAL1;NOTABUG;final1;16.0;0.0;0.0; (8 , 7): -2147483648;0.0;0.0;0.0;0.0;0.0
FINAL1;NOTABUG;final1;16.0;0.0;0.0; (1 , 6): -2147483648;0.0;0.0;0.0;0.0;0.0
FINAL1;NOTABUG;final1;16.0;449683.0;9.0; (5 , 4): 3;921.0;1320.0;120017.0;8.0;4.0
FINAL1;NOTABUG;final1;16.0;377374.0;8.0; (3 , 4): -7;736.0;1163.0;117862.0;10.0;5.0
FINAL1;NOTABUG;final1;16.0;236403.0;9.0; (5 , 6): -12;381.0;610.0;70284.0;12.0;6.0
FINAL1;NOTABUG;final1;16.0;687764.0;12.0; (2 , 2): -130;2288.0;543.0;234410.0;14.0;7.0
FINAL1;NOTABUG;final1;16.0;278297.0;10.0; (7 , 2): -139;859.0;709.0;90900.0;16.0;8.0
FINAL1;NOTABUG;final1;16.0;365010.0;11.0; (8 , 8): -139;925.0;928.0;133646.0;18.0;9.0
FINAL1;NOTABUG;final1;16.0;487476.0;10.0; (3 , 2): -136;3592.0;336.0;181566.0;20.0;10.0
FINAL1;NOTABUG;final1;17.0;0.0;0.0; (4 , 4): -2147483648;0.0;0.0;0.0;0.0;0.0
FINAL1;NOTABUG;final1;17.0;0.0;0.0; (8 , 0): -2147483648;0.0;0.0;0.0;0.0;0.0
FINAL1;NOTABUG;final1;17.0;0.0;0.0; (2 , 4): -2147483648;0.0;0.0;0.0;0.0;0.0
FINAL1;NOTABUG;final1;17.0;265300.0;9.0; (7 , 0): 23;1944.0;1028.0;47031.0;7.0;4.0
FINAL1;NOTABUG;final1;17.0;656883.0;9.0; (5 , 8): 140;1257.0;185.0;150508.0;9.0;5.0
FINAL1;NOTABUG;final1;17.0;237505.0;9.0; (3 , 4): 18;493.0;732.0;47432.0;11.0;6.0
FINAL1;NOTABUG;final1;17.0;509193.0;9.0; (6 , 6): -16;811.0;1264.0;147194.0;13.0;7.0
FINAL1;NOTABUG;final1;17.0;314912.0;9.0; (3 , 8): -8;440.0;795.0;84644.0;15.0;8.0
FINAL1;NOTABUG;final1;17.0;195374.0;10.0; (5 , 6): 0;324.0;640.0;66481.0;17.0;9.0
FINAL1;NOTABUG;final1;17.0;532877.0;9.0; (5 , 3): 11;806.0;39.0;113470.0;19.0;10.0
FINAL1;NOTABUG;final1;17.0;277473.0;10.0; (5 , 7): 99;1486.0;81.0;114837.0;21.0;11.0
FINAL1;NOTABUG;final1;17.0;223430.0;11.0; (6 , 8): 120;902.0;646.0;83826.0;23.0;12.0
FINAL1;NOTABUG;final1;17.0;299417.0;11.0; (6 , 7): -86;539.0;770.0;141458.0;25.0;13.0
FINAL1;NOTABUG;final1;17.0;588139.0;16.0; (7 , 2): -159;9275.0;259.0;411475.0;27.0;14.0
FINAL1;NOTABUG;final1;17.0;190501.0;10.0; (7 , 8): -159;41.0;600.0;9973.0;29.0;15.0
FINAL1;NOTABUG;final1;18.0;0.0;0.0; (4 , 3): -2147483648;0.0;0.0;0.0;0.0;0.0
FINAL1;NOTABUG;final1;18.0;0.0;0.0; (3 , 5): -2147483648;0.0;0.0;0.0;0.0;0.0
FINAL1;NOTABUG;final1;18.0;0.0;0.0; (5 , 4): -2147483648;0.0;0.0;0.0;0.0;0.0
FINAL1;NOTABUG;final1;18.0;635258.0;10.0; (6 , 4): 16;2358.0;447.0;188737.0;8.0;4.0
FINAL1;NOTABUG;final1;18.0;279564.0;9.0; (2 , 8): -15;462.0;659.0;78158.0;10.0;5.0
FINAL1;NOTABUG;final1;18.0;517014.0;9.0; (6 , 8): -13;692.0;225.0;149346.0;12.0;6.0
FINAL1;NOTABUG;final1;18.0;309528.0;8.0; (7 , 3): -13;754.0;983.0;100473.0;14.0;7.0
FINAL1;NOTABUG;final1;18.0;273971.0;8.0; (6 , 2): -19;921.0;250.0;87430.0;16.0;8.0
FINAL1;NOTABUG;final1;18.0;310044.0;9.0; (6 , 7): -9;379.0;205.0;71612.0;18.0;9.0
FINAL1;NOTABUG;final1;18.0;309182.0;10.0; (6 , 3): -4;1272.0;904.0;130897.0;20.0;10.0
FINAL1;NOTABUG;final1;18.0;187506.0;9.0; (0 , 7): -114;366.0;633.0;58077.0;22.0;11.0
FINAL1;NOTABUG;final1;18.0;270008.0;12.0; (7 , 8): -117;960.0;1136.0;131286.0;24.0;12.0
FINAL1;NOTABUG;final1;18.0;227673.0;9.0; (7 , 4): -244;826.0;613.0;91865.0;26.0;13.0
FINAL1;NOTABUG;final1;18.0;196737.0;13.0; (6 , 6): -156;1092.0;601.0;119248.0;28.0;14.0
FINAL1;NOTABUG;final1;18.0;357908.0;15.0; (0 , 1): -14;7863.0;839.0;213743.0;30.0;15.0
FINAL1;NOTABUG;final1;18.0;304825.0;17.0; (1 , 2): 56;4590.0;657.0;189723.0;32.0;16.0
FINAL1;NOTABUG;final1;18.0;366185.0;19.0; (1 , 0): 56;11260.0;744.0;248789.0;34.0;17.0
FINAL1;NOTABUG;final1;19.0;0.0;0.0; (4 , 4): -2147483648;0.0;0.0;0.0;0.0;0.0
FINAL1;NOTABUG;final1;19.0;0.0;0.0; (8 , 4): -2147483648;0.0;0.0;0.0;0.0;0.0
FINAL1;NOTABUG;final1;19.0;0.0;0.0; (7 , 0): -2147483648;0.0;0.0;0.0;0.0;0.0
FINAL1;NOTABUG;final1;19.0;547276.0;9.0; (5 , 4): 17;1998.0;429.0;112842.0;7.0;4.0
FINAL1;NOTABUG;final1;19.0;349357.0;10.0; (6 , 1): -8;452.0;340.0;90199.0;9.0;5.0
FINAL1;NOTABUG;final1;19.0;251947.0;10.0; (1 , 0): -2;397.0;875.0;71715.0;11.0;6.0
FINAL1;NOTABUG;final1;19.0;239269.0;9.0; (3 , 8): -8;387.0;601.0;64980.0;13.0;7.0
FINAL1;NOTABUG;final1;19.0;464973.0;10.0; (5 , 8): -3;810.0;359.0;133254.0;15.0;8.0
FINAL1;NOTABUG;final1;19.0;361048.0;9.0; (2 , 0): -14;625.0;229.0;94867.0;17.0;9.0
FINAL1;NOTABUG;final1;19.0;339582.0;10.0; (5 , 0): 130;828.0;556.0;112711.0;19.0;10.0
FINAL1;NOTABUG;final1;20.0;0.0;0.0; (4 , 5): -2147483648;0.0;0.0;0.0;0.0;0.0
FINAL1;NOTABUG;final1;20.0;0.0;0.0; (3 , 1): -2147483648;0.0;0.0;0.0;0.0;0.0
FINAL1;NOTABUG;final1;20.0;0.0;0.0; (3 , 4): -2147483648;0.0;0.0;0.0;0.0;0.0
FINAL1;NOTABUG;final1;20.0;458213.0;10.0; (8 , 4): 92;2206.0;1699.0;118963.0;8.0;4.0
FINAL1;NOTABUG;final1;20.0;433394.0;11.0; (0 , 6): 2;3098.0;540.0;117849.0;10.0;5.0
FINAL1;NOTABUG;final1;20.0;123337.0;10.0; (8 , 8): 62;247.0;605.0;43447.0;12.0;6.0
FINAL1;NOTABUG;final1;20.0;330932.0;9.0; (0 , 8): 75;492.0;753.0;96227.0;14.0;7.0
FINAL1;NOTABUG;final1;20.0;232993.0;10.0; (1 , 8): 100;524.0;646.0;81026.0;16.0;8.0
FINAL1;NOTABUG;final1;20.0;416901.0;9.0; (2 , 0): -7;1339.0;1054.0;118591.0;18.0;9.0
FINAL1;NOTABUG;final1;20.0;689867.0;11.0; (7 , 2): -155;2834.0;528.0;237395.0;20.0;10.0
FINAL1;NOTABUG;final1;20.0;410479.0;11.0; (6 , 6): -143;918.0;511.0;138505.0;22.0;11.0
FINAL1;NOTABUG;final1;20.0;302959.0;10.0; (5 , 6): -149;1080.0;962.0;133075.0;24.0;12.0
FINAL1;NOTABUG;final1;20.0;378961.0;13.0; (2 , 2): -294;2363.0;879.0;180507.0;26.0;13.0
FINAL1;NOTABUG;final1;20.0;242152.0;10.0; (7 , 1): -309;2822.0;633.0;85689.0;28.0;14.0
FINAL1;NOTABUG;final1;20.0;276727.0;12.0; (1 , 5): -253;4210.0;611.0;121333.0;30.0;15.0
FINAL1;NOTABUG;final1;20.0;264309.0;18.0; (1 , 7): 58;2692.0;643.0;166648.0;32.0;16.0
FINAL1;NOTABUG;final1;20.0;307599.0;22.0; (7 , 0): 56;8983.0;681.0;280785.0;34.0;17.0
FINAL1;NOTABUG;final1;20.0;348603.0;18.0; (1 , 6): 31;5523.0;606.0;85843.0;36.0;18.0
FINAL1;NOTABUG;final1;21.0;0.0;0.0; (4 , 4): -2147483648;0.0;0.0;0.0;0.0;0.0
FINAL1;NOTABUG;final1;21.0;0.0;0.0; (8 , 2): -2147483648;0.0;0.0;0.0;0.0;0.0
FINAL1;NOTABUG;final1;21.0;0.0;0.0; (3 , 4): -2147483648;0.0;0.0;0.0;0.0;0.0
FINAL1;NOTABUG;final1;21.0;213946.0;9.0; (5 , 4): 28;813.0;784.0;49338.0;7.0;4.0
FINAL1;NOTABUG;final1;21.0;268017.0;10.0; (2 , 5): -6;536.0;886.0;88464.0;9.0;5.0
FINAL1;NOTABUG;final1;21.0;863910.0;11.0; (3 , 8): 67;3871.0;584.0;254293.0;11.0;6.0
FINAL1;NOTABUG;final1;21.0;294110.0;9.0; (7 , 8): -2;423.0;682.0;83173.0;13.0;7.0
FINAL1;NOTABUG;final1;21.0;386344.0;9.0; (1 , 8): 4;567.0;1016.0;108973.0;15.0;8.0
FINAL1;NOTABUG;final1;21.0;507440.0;9.0; (3 , 6): -145;918.0;459.0;163505.0;17.0;9.0
FINAL1;NOTABUG;final1;21.0;332390.0;10.0; (5 , 2): -130;1120.0;918.0;104435.0;19.0;10.0
FINAL1;NOTABUG;final1;21.0;310879.0;10.0; (6 , 6): -131;1440.0;151.0;120632.0;21.0;11.0
FINAL1;NOTABUG;final1;21.0;274904.0;12.0; (3 , 7): -24;637.0;467.0;115665.0;23.0;12.0
FINAL1;NOTABUG;final1;21.0;285113.0;10.0; (1 , 7): -131;1431.0;906.0;141290.0;25.0;13.0
FINAL1;NOTABUG;final1;21.0;301309.0;13.0; (7 , 0): -82;1221.0;814.0;134378.0;27.0;14.0
FINAL1;NOTABUG;final1;21.0;339604.0;13.0; (7 , 5): -43;1504.0;876.0;141862.0;29.0;15.0
FINAL1;NOTABUG;final1;21.0;217009.0;16.0; (7 , 6): -80;1845.0;601.0;118789.0;31.0;16.0
FINAL1;NOTABUG;final1;21.0;300601.0;16.0; (5 , 5): -2;6092.0;628.0;221816.0;33.0;17.0
FINAL1;NOTABUG;final1;21.0;392091.0;14.0; (7 , 3): -98;9108.0;755.0;264986.0;35.0;18.0
FINAL1;NOTABUG;final1;22.0;0.0;0.0; (4 , 2): -2147483648;0.0;0.0;0.0;0.0;0.0
FINAL1;NOTABUG;final1;22.0;0.0;0.0; (3 , 0): -2147483648;0.0;0.0;0.0;0.0;0.0
FINAL1;NOTABUG;final1;22.0;0.0;0.0; (5 , 6): -2147483648;0.0;0.0;0.0;0.0;0.0
FINAL1;NOTABUG;final1;22.0;423743.0;9.0; (1 , 4): 12;1357.0;1223.0;104844.0;8.0;4.0
FINAL1;NOTABUG;final1;22.0;487790.0;10.0; (5 , 8): 83;2400.0;1583.0;124169.0;10.0;5.0
FINAL1;NOTABUG;final1;22.0;223369.0;9.0; (8 , 4): 102;1023.0;634.0;47302.0;12.0;6.0
FINAL1;NOTABUG;final1;22.0;510260.0;10.0; (3 , 6): -5;1881.0;466.0;131481.0;14.0;7.0
FINAL1;NOTABUG;final1;22.0;367437.0;9.0; (0 , 8): 1;486.0;349.0;102020.0;16.0;8.0
FINAL1;NOTABUG;final1;22.0;274503.0;10.0; (5 , 7): 206;566.0;854.0;88878.0;18.0;9.0
FINAL1;NOTABUG;final1;22.0;430263.0;11.0; (3 , 3): 52;989.0;418.0;123117.0;20.0;10.0
FINAL1;NOTABUG;final1;22.0;297073.0;14.0; (2 , 2): -215;1505.0;766.0;167034.0;22.0;11.0
FINAL1;NOTABUG;final1;22.0;445507.0;12.0; (0 , 0): 168;5484.0;496.0;237049.0;24.0;12.0
FINAL1;NOTABUG;final1;22.0;386099.0;12.0; (6 , 2): -39;4273.0;865.0;219969.0;26.0;13.0
FINAL1;NOTABUG;final1;22.0;342160.0;10.0; (6 , 6): -65;3.0;600.0;852.0;28.0;14.0
FINAL1;NOTABUG;final1;22.0;360727.0;6.0; (7 , 7): -58;1.0;600.0;344.0;30.0;15.0
FINAL1;NOTABUG;final1;22.0;289875.0;3.0; (6 , 4): -56;0.0;600.0;158.0;32.0;16.0
FINAL1;NOTABUG;final1;23.0;0.0;0.0; (4 , 4): -2147483648;0.0;0.0;0.0;0.0;0.0
FINAL1;NOTABUG;final1;23.0;0.0;0.0; (8 , 7): -2147483648;0.0;0.0;0.0;0.0;0.0
FINAL1;NOTABUG;final1;23.0;0.0;0.0; (7 , 4): -2147483648;0.0;0.0;0.0;0.0;0.0
FINAL1;NOTABUG;final1;23.0;160085.0;8.0; (5 , 4): 12;76.0;602.0;40393.0;7.0;4.0
FINAL1;NOTABUG;final1;23.0;740999.0;10.0; (2 , 7): -12;1351.0;462.0;206732.0;9.0;5.0
FINAL1;NOTABUG;final1;23.0;330590.0;9.0; (6 , 3): -7;458.0;869.0;89945.0;11.0;6.0
FINAL1;NOTABUG;final1;23.0;215885.0;9.0; (6 , 6): 0;471.0;634.0;67265.0;13.0;7.0
FINAL1;NOTABUG;final1;23.0;279755.0;10.0; (0 , 8): -14;344.0;851.0;98774.0;15.0;8.0
FINAL1;NOTABUG;final1;23.0;275801.0;9.0; (5 , 7): -13;295.0;718.0;74551.0;17.0;9.0
FINAL1;NOTABUG;final1;23.0;247139.0;10.0; (8 , 8): -126;660.0;675.0;86813.0;19.0;10.0
FINAL1;NOTABUG;final1;23.0;372011.0;10.0; (6 , 8): -114;2154.0;949.0;123815.0;21.0;11.0
FINAL1;NOTABUG;final1;23.0;621746.0;10.0; (3 , 2): -132;2899.0;2098.0;231274.0;23.0;12.0
FINAL1;NOTABUG;final1;23.0;316819.0;12.0; (8 , 0): 66;1415.0;200.0;117684.0;25.0;13.0
FINAL1;NOTABUG;final1;23.0;238390.0;11.0; (5 , 1): 36;1016.0;743.0;89763.0;27.0;14.0
FINAL1;NOTABUG;final1;23.0;500260.0;14.0; (2 , 1): 51;5925.0;431.0;262092.0;29.0;15.0
FINAL1;NOTABUG;final1;23.0;335832.0;15.0; (6 , 7): 467;4765.0;495.0;203710.0;31.0;16.0
FINAL1;NOTABUG;final1;24.0;0.0;0.0; (4 , 0): -2147483648;0.0;0.0;0.0;0.0;0.0
FINAL1;NOTABUG;final1;24.0;0.0;0.0; (5 , 0): -2147483648;0.0;0.0;0.0;0.0;0.0
FINAL1;NOTABUG;final1;24.0;0.0;0.0; (3 , 5): -2147483648;0.0;0.0;0.0;0.0;0.0
FINAL1;NOTABUG;final1;24.0;435872.0;10.0; (7 , 4): 8;1199.0;1606.0;128023.0;8.0;4.0
FINAL1;NOTABUG;final1;24.0;256009.0;9.0; (3 , 4): 12;547.0;788.0;68632.0;10.0;5.0
FINAL1;NOTABUG;final1;24.0;551558.0;11.0; (5 , 8): -6;1963.0;1383.0;151999.0;12.0;6.0
FINAL1;NOTABUG;final1;24.0;322695.0;9.0; (5 , 2): -6;972.0;920.0;94096.0;14.0;7.0
FINAL1;NOTABUG;final1;24.0;416863.0;9.0; (3 , 8): 14;903.0;394.0;117181.0;16.0;8.0
FINAL1;NOTABUG;final1;24.0;242798.0;9.0; (3 , 6): 14;203.0;750.0;51606.0;18.0;9.0
FINAL1;NOTABUG;final1;24.0;326633.0;11.0; (3 , 1): 19;863.0;974.0;88678.0;20.0;10.0
FINAL1;NOTABUG;final1;24.0;349905.0;12.0; (3 , 7): -32;2374.0;1148.0;128291.0;22.0;11.0
FINAL1;NOTABUG;final1;24.0;168964.0;10.0; (1 , 2): -21;407.0;619.0;70660.0;24.0;12.0
FINAL1;NOTABUG;final1;24.0;299200.0;12.0; (5 , 5): 0;1850.0;812.0;114900.0;26.0;13.0
FINAL1;NOTABUG;final1;24.0;534965.0;11.0; (7 , 8): -174;4487.0;1197.0;213468.0;28.0;14.0
FINAL1;NOTABUG;final1;25.0;0.0;0.0; (4 , 4): -2147483648;0.0;0.0;0.0;0.0;0.0
FINAL1;NOTABUG;final1;25.0;0.0;0.0; (8 , 2): -2147483648;0.0;0.0;0.0;0.0;0.0
FINAL1;NOTABUG;final1;25.0;0.0;0.0; (3 , 3): -2147483648;0.0;0.0;0.0;0.0;0.0
FINAL1;NOTABUG;final1;25.0;250496.0;8.0; (1 , 4): 19;553.0;870.0;59746.0;7.0;4.0
FINAL1;NOTABUG;final1;25.0;690103.0;10.0; (5 , 4): 22;2842.0;464.0;182587.0;9.0;5.0
FINAL1;NOTABUG;final1;25.0;349248.0;11.0; (2 , 8): -6;1623.0;569.0;98536.0;11.0;6.0
FINAL1;NOTABUG;final1;25.0;371205.0;10.0; (1 , 8): 1;1464.0;376.0;110031.0;13.0;7.0
FINAL1;NOTABUG;final1;25.0;334257.0;10.0; (7 , 8): -4;1634.0;183.0;126701.0;15.0;8.0
FINAL1;NOTABUG;final1;25.0;374984.0;9.0; (7 , 1): -140;449.0;929.0;119274.0;17.0;9.0
FINAL1;NOTABUG;final1;25.0;241226.0;10.0; (1 , 7): -146;710.0;602.0;84146.0;19.0;10.0
FINAL1;NOTABUG;final1;25.0;290206.0;11.0; (7 , 2): -126;1379.0;797.0;101842.0;21.0;11.0
FINAL1;NOTABUG;final1;25.0;423246.0;10.0; (5 , 6): -127;1694.0;1555.0;164693.0;23.0;12.0
FINAL1;NOTABUG;final1;25.0;227531.0;11.0; (3 , 6): -131;488.0;765.0;87458.0;25.0;13.0
FINAL1;NOTABUG;final1;25.0;436780.0;11.0; (5 , 0): -130;1713.0;342.0;146405.0;27.0;14.0
FINAL1;NOTABUG;final1;25.0;203451.0;12.0; (3 , 2): -109;446.0;730.0;83655.0;29.0;15.0
FINAL1;NOTABUG;final1;25.0;198975.0;12.0; (7 , 4): -111;555.0;771.0;81157.0;31.0;16.0
FINAL1;NOTABUG;final1;25.0;227651.0;12.0; (6 , 2): -108;1233.0;920.0;108674.0;33.0;17.0
FINAL1;NOTABUG;final1;25.0;168867.0;14.0; (2 , 0): -95;679.0;622.0;100922.0;35.0;18.0
FINAL1;NOTABUG;final1;26.0;0.0;0.0; (4 , 2): -2147483648;0.0;0.0;0.0;0.0;0.0
FINAL1;NOTABUG;final1;26.0;0.0;0.0; (3 , 7): -2147483648;0.0;0.0;0.0;0.0;0.0
FINAL1;NOTABUG;final1;26.0;0.0;0.0; (3 , 5): -2147483648;0.0;0.0;0.0;0.0;0.0
FINAL1;NOTABUG;final1;26.0;255404.0;9.0; (7 , 7): 10;1042.0;784.0;59074.0;8.0;4.0
FINAL1;NOTABUG;final1;26.0;677253.0;10.0; (5 , 4): 29;1874.0;214.0;211107.0;10.0;5.0
FINAL1;NOTABUG;final1;26.0;306383.0;10.0; (1 , 7): 24;1437.0;415.0;95127.0;12.0;6.0
FINAL1;NOTABUG;final1;26.0;345783.0;10.0; (4 , 8): 38;858.0;296.0;102414.0;14.0;7.0
FINAL1;NOTABUG;final1;26.0;394919.0;10.0; (0 , 8): 44;832.0;491.0;125269.0;16.0;8.0
FINAL1;NOTABUG;final1;26.0;268918.0;10.0; (8 , 4): 35;1282.0;785.0;88875.0;18.0;9.0
FINAL1;NOTABUG;final1;26.0;250277.0;9.0; (1 , 8): -2;200.0;617.0;80955.0;20.0;10.0
FINAL1;NOTABUG;final1;26.0;487610.0;10.0; (2 , 8): -140;2241.0;287.0;191991.0;22.0;11.0
FINAL1;NOTABUG;final1;26.0;418637.0;11.0; (5 , 6): -271;2942.0;156.0;186119.0;24.0;12.0
FINAL1;NOTABUG;final1;26.0;387844.0;11.0; (2 , 6): -278;2578.0;542.0;161679.0;26.0;13.0
FINAL1;NOTABUG;final1;26.0;361707.0;15.0; (5 , 3): -126;2785.0;588.0;208068.0;28.0;14.0
FINAL1;NOTABUG;final1;26.0;235888.0;13.0; (3 , 2): -189;2295.0;602.0;115127.0;30.0;15.0
FINAL1;NOTABUG;final1;26.0;244347.0;16.0; (2 , 7): -182;2316.0;672.0;160073.0;32.0;16.0
FINAL1;NOTABUG;final1;27.0;0.0;0.0; (4 , 4): -2147483648;0.0;0.0;0.0;0.0;0.0
FINAL1;NOTABUG;final1;27.0;0.0;0.0; (8 , 7): -2147483648;0.0;0.0;0.0;0.0;0.0
FINAL1;NOTABUG;final1;27.0;0.0;0.0; (7 , 0): -2147483648;0.0;0.0;0.0;0.0;0.0
FINAL1;NOTABUG;final1;27.0;156890.0;8.0; (2 , 4): 9;233.0;659.0;34942.0;7.0;4.0
FINAL1;NOTABUG;final1;27.0;338375.0;8.0; (5 , 4): 12;333.0;1036.0;95111.0;9.0;5.0
FINAL1;NOTABUG;final1;27.0;495106.0;9.0; (2 , 7): -6;821.0;1429.0;143590.0;11.0;6.0
FINAL1;NOTABUG;final1;27.0;349698.0;10.0; (6 , 2): -7;740.0;1125.0;124160.0;13.0;7.0
FINAL1;NOTABUG;final1;27.0;630938.0;11.0; (1 , 8): -10;1116.0;562.0;183132.0;15.0;8.0
FINAL1;NOTABUG;final1;27.0;306849.0;10.0; (5 , 3): -12;502.0;348.0;100385.0;17.0;9.0
FINAL1;NOTABUG;final1;27.0;357122.0;9.0; (3 , 8): -12;597.0;199.0;97968.0;19.0;10.0
FINAL1;NOTABUG;final1;27.0;221168.0;9.0; (2 , 8): -5;284.0;693.0;51095.0;21.0;11.0
FINAL1;NOTABUG;final1;27.0;266462.0;9.0; (2 , 6): -37;526.0;807.0;84737.0;23.0;12.0
FINAL1;NOTABUG;final1;27.0;228215.0;11.0; (5 , 6): -142;873.0;651.0;83460.0;25.0;13.0
FINAL1;NOTABUG;final1;27.0;221096.0;12.0; (3 , 6): -131;605.0;690.0;102935.0;27.0;14.0
FINAL1;NOTABUG;final1;27.0;257011.0;12.0; (1 , 0): -124;1995.0;728.0;139153.0;29.0;15.0
FINAL1;NOTABUG;final1;27.0;208003.0;11.0; (5 , 1): -195;5.0;600.0;2334.0;31.0;16.0
FINAL1;NOTABUG;final1;27.0;331885.0;10.0; (5 , 7): -216;6251.0;602.0;11215.0;33.0;17.0
FINAL1;NOTABUG;final1;28.0;0.0;0.0; (4 , 7): -2147483648;0.0;0.0;0.0;0.0;0.0
FINAL1;NOTABUG;final1;28.0;0.0;0.0; (1 , 7): -2147483648;0.0;0.0;0.0;0.0;0.0
FINAL1;NOTABUG;final1;28.0;0.0;0.0; (7 , 0): -2147483648;0.0;0.0;0.0;0.0;0.0
FINAL1;NOTABUG;final1;28.0;211246.0;8.0; (2 , 4): 3;407.0;750.0;65274.0;8.0;4.0
FINAL1;NOTABUG;final1;28.0;592447.0;10.0; (6 , 4): 8;986.0;1778.0;173094.0;10.0;5.0
FINAL1;NOTABUG;final1;28.0;411729.0;9.0; (2 , 2): -25;784.0;1056.0;106162.0;12.0;6.0
FINAL1;NOTABUG;final1;28.0;329809.0;9.0; (6 , 2): -26;416.0;867.0;86314.0;14.0;7.0
FINAL1;NOTABUG;final1;28.0;399745.0;10.0; (3 , 2): -25;778.0;1251.0;132756.0;16.0;8.0
FINAL1;NOTABUG;final1;28.0;446621.0;10.0; (0 , 8): -16;2901.0;1147.0;169802.0;18.0;9.0
FINAL1;NOTABUG;final1;28.0;345655.0;9.0; (5 , 8): -2;1031.0;914.0;112053.0;20.0;10.0
FINAL1;NOTABUG;final1;28.0;330327.0;11.0; (8 , 1): -9;870.0;869.0;109647.0;22.0;11.0
FINAL1;NOTABUG;final1;28.0;264816.0;9.0; (3 , 7): -145;1036.0;813.0;82416.0;24.0;12.0
FINAL1;NOTABUG;final1;28.0;254778.0;10.0; (6 , 6): -118;711.0;749.0;110614.0;26.0;13.0
FINAL1;NOTABUG;final1;28.0;415876.0;16.0; (5 , 0): 36;7669.0;1022.0;260767.0;28.0;14.0
FINAL1;NOTABUG;final1;28.0;182010.0;12.0; (0 , 3): -106;91.0;600.0;11051.0;30.0;15.0
FINAL1;NOTABUG;final1;28.0;261143.0;12.0; (0 , 5): 4;4534.0;600.0;2382.0;32.0;16.0
FINAL1;NOTABUG;final1;28.0;350891.0;16.0; (1 , 8): 146;12211.0;605.0;48233.0;34.0;17.0
