player1;player2;game_number;playerId;winnerId;wonMacroFieldsP1;wonMacroFieldsP2;macroBoard;mBoard
BASIC;CONTEST;34.0;2.0;0.0;4.0;3.0; 1,2,1,-1,2,-1,1,1,2; 0,1,0,2,0,0,1,0,0,0,1,0,2,0,0,0,1,0,1,1,0,2,0,1,0,0,1,2,0,0,2,2,2,0,0,0,1,0,2,0,0,0,2,1,2,0,2,1,0,0,0,2,0,1,2,1,0,0,0,2,0,0,2,0,1,0,1,1,1,1,0,1,1,1,2,2,0,0,2,2,2
BASIC;CONTEST;35.0;1.0;0.0;3.0;3.0; 2,-1,2,1,2,1,-1,1,-1; 1,0,2,1,1,2,1,2,0,0,2,0,2,2,0,0,2,0,2,0,0,1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2,2,2,1,1,1,0,2,1,0,1,0,0,1,1,2,1,2,2,1,2,0,2,2,2,2,1,1,1,2,1,2,2
BASIC;CONTEST;36.0;2.0;0.0;4.0;3.0; 1,-1,1,2,2,-1,1,2,1; 0,0,0,0,2,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,0,2,1,1,1,0,0,0,2,2,2,2,1,0,2,2,2,0,1,0,1,1,2,1,0,2,0,0,0,0,0,2,2,1,2,0,0,0,0,2,2,0,1,0,0,0,0,1,1,1,2,1,1,2,2,2,2,1,1
BASIC;CONTEST;37.0;1.0;0.0;2.0;5.0; 2,-1,2,2,2,-1,1,2,1; 1,1,2,0,2,0,2,0,1,0,2,0,1,2,2,1,1,0,2,0,0,0,1,1,2,2,2,0,2,2,0,0,1,0,1,1,1,0,2,0,1,0,2,0,1,0,0,2,2,2,2,0,1,0,1,2,0,0,1,1,1,0,2,0,1,0,2,2,2,1,0,0,0,0,1,0,1,0,1,0,2
BASIC;CONTEST;38.0;2.0;0.0;4.0;2.0; 1,-1,1,1,2,1,2,-1,-1; 0,0,1,1,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,2,2,2,0,0,1,2,2,2,0,0,1,1,2,0,1,0,1,1,1,2,2,2,0,0,1,0,0,2,2,2,0,2,2,0,0,2,1,2,1,2,2,1,0,2,0,0,0,2,1,0,1,2
BASIC;CONTEST;39.0;1.0;0.0;1.0;4.0; 2,-1,2,2,1,-1,-1,2,-1; 1,2,2,1,1,0,0,0,0,0,0,2,0,0,2,2,2,2,0,0,2,2,1,2,0,0,0,1,0,0,0,0,1,2,2,1,1,0,0,0,2,1,0,1,1,2,2,2,0,0,1,2,1,2,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,2,1,1,0,2,2,2,2,2,1,1
BASIC;CONTEST;40.0;2.0;0.0;4.0;3.0; 1,-1,1,2,2,-1,1,1,2; 0,1,0,2,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,2,1,0,0,1,2,0,0,2,2,2,2,2,1,2,0,0,0,0,0,1,1,2,2,0,1,0,0,0,2,2,0,0,2,1,0,2,2,0,0,2,2,0,1,1,0,2,0,0,2,1,2,1,1,1,1,2,1,2
BASIC;CONTEST;41.0;1.0;0.0;2.0;4.0; 2,-1,2,2,1,-1,1,2,-1; 1,0,2,0,2,0,1,0,1,2,2,0,1,2,2,0,2,0,2,0,0,0,1,2,2,2,2,1,0,2,0,0,1,0,1,1,1,0,2,0,1,1,2,0,2,0,1,2,2,0,1,0,1,2,1,1,1,0,1,0,0,1,2,0,0,0,2,0,1,1,2,1,0,0,0,2,2,2,0,1,1
BASIC;CONTEST;42.0;2.0;0.0;2.0;3.0; 1,-1,1,2,2,0,-1,-1,2; 0,0,0,0,2,1,1,0,0,1,1,1,1,1,2,0,1,0,1,0,0,2,1,1,0,0,1,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,2,2,1,2,1,0,0,2,0,0,0,2,0,1,2,0,1,2,1,0,1,1,2,1,2,1,1,2,2,2
BASIC;CONTEST;43.0;1.0;0.0;4.0;4.0; 2,-1,2,1,1,2,1,2,1; 1,0,0,0,2,2,2,0,1,0,0,0,0,0,1,2,2,1,2,2,2,2,1,2,0,0,2,1,1,1,0,0,1,0,1,2,0,0,0,0,2,1,0,0,1,0,0,2,0,0,1,2,2,2,0,1,0,0,1,1,1,0,0,0,1,0,2,2,2,1,2,0,2,1,0,0,1,0,1,0,0
BASIC;CONTEST;44.0;2.0;0.0;4.0;2.0; 1,2,1,1,1,-1,-1,2,-1; 0,1,0,2,2,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,2,0,1,0,2,0,2,1,2,2,0,1,1,1,1,2,0,2,0,0,1,0,0,2,0,0,2,1,2,1,0,2,0,2,0,1,1,0,2,2,0,0,2,0,1
BASIC;CONTEST;45.0;1.0;0.0;2.0;3.0; 2,-1,2,-1,1,1,2,-1,-1; 1,0,2,1,1,0,1,2,1,0,2,0,2,0,2,0,2,0,2,0,0,0,2,2,0,2,0,0,1,0,0,0,2,0,1,1,1,0,2,0,1,0,0,0,2,0,2,2,1,1,1,1,1,1,0,0,1,0,2,0,2,1,0,2,2,2,1,2,1,1,2,2,2,0,1,1,1,2,1,2,1
BASIC;CONTEST;46.0;2.0;2.0;4.0;3.0; 1,-1,1,1,1,-1,2,2,2; 2,0,1,0,1,0,1,0,2,0,0,1,1,0,2,0,1,0,0,0,1,1,2,0,0,0,1,0,2,0,2,2,1,0,1,2,2,0,1,0,1,0,2,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,2,0,2,0,0,2,2,2,1,2,0,2,2,0,0,1,2,0,2,0,2,0,1
BASIC;CONTEST;47.0;1.0;0.0;2.0;1.0; 2,0,0,0,1,0,-1,0,1; 1,0,0,1,0,0,0,0,1,2,2,2,0,0,0,0,2,2,0,0,2,2,0,0,2,0,1,1,0,2,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,2,0,0,2,0,1,2,1,2,0,1,2,0,0,0,1,2,0,1,0,1,0,2,0,1,2,0,1,1,2,2,0,0,1,0,0
BASIC;CONTEST;48.0;2.0;0.0;4.0;2.0; 1,2,1,-1,1,-1,-1,1,2; 0,1,0,2,1,2,2,0,1,0,1,0,0,2,0,0,2,1,0,1,0,0,0,2,0,0,1,0,0,0,2,2,1,0,0,0,2,0,2,0,1,0,1,2,2,2,0,1,1,0,0,2,2,1,1,1,0,0,0,2,0,1,2,1,0,1,1,1,1,0,0,1,2,1,1,2,2,0,2,2,2
BASIC;CONTEST;49.0;1.0;0.0;2.0;1.0; 2,0,0,0,1,0,-1,0,1; 1,0,0,1,0,0,0,0,1,2,2,2,0,0,0,0,2,2,0,0,2,2,0,0,2,0,1,1,0,2,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,2,0,0,2,0,1,2,1,2,0,1,2,0,0,0,1,2,0,1,0,1,0,2,0,1,2,0,1,1,2,2,0,0,1,0,0
BASIC;CONTEST;50.0;2.0;0.0;3.0;3.0; 1,-1,1,-1,2,2,1,-1,2; 1,0,2,0,1,1,0,0,0,0,1,1,2,0,0,1,1,1,0,0,1,1,1,0,0,0,0,2,2,0,2,0,0,2,0,0,1,1,0,2,0,0,2,0,0,0,2,1,2,0,0,2,0,0,1,2,0,0,2,0,2,2,2,0,1,0,1,0,1,0,0,0,0,0,1,2,2,0,0,0,0
BASIC;CONTEST;51.0;1.0;0.0;3.0;4.0; 2,1,2,2,2,-1,-1,1,1; 1,2,2,1,2,1,1,2,1,2,2,0,1,0,0,0,2,0,0,2,0,1,0,0,0,2,0,1,0,0,1,0,2,0,0,0,0,0,2,0,1,2,1,2,1,2,2,2,1,0,2,1,2,2,0,1,0,0,0,1,0,2,0,1,2,2,0,1,1,1,1,1,2,1,2,2,0,1,1,2,1
BASIC;CONTEST;52.0;2.0;0.0;3.0;3.0; 1,-1,1,-1,2,1,-1,2,2; 0,0,1,2,2,0,2,1,2,0,1,0,1,1,2,0,1,0,1,1,0,1,0,1,0,1,0,0,2,0,0,0,1,0,0,0,1,1,2,2,2,2,1,1,1,2,0,1,0,0,1,0,0,0,0,2,2,2,0,0,2,2,2,2,1,0,2,0,0,0,0,0,2,1,1,2,0,0,0,0,0
BASIC;CONTEST;53.0;1.0;0.0;2.0;5.0; 2,-1,2,-1,2,2,1,2,1; 1,2,0,2,2,1,2,0,0,0,1,1,2,2,1,0,2,0,2,2,2,0,0,0,0,0,2,0,1,0,0,0,1,2,1,0,1,0,2,0,1,0,2,0,1,2,1,0,2,2,2,2,1,0,1,1,0,1,1,0,0,0,1,1,2,0,2,2,2,0,1,0,1,0,0,0,1,0,1,0,0
BASIC;CONTEST;54.0;2.0;0.0;1.0;1.0; 1,0,0,0,2,0,-1,0,0; 0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,1,0,0,0,2,2,0,0,0,0,0,0,2,0,2,1,0,0,0,1,0,2,2,1,1,0,0,1,0,2
BASIC;CONTEST;55.0;1.0;0.0;3.0;4.0; 2,2,1,-1,1,-1,2,2,1; 1,0,2,0,0,2,1,1,2,0,0,2,0,0,2,1,2,0,0,0,2,0,0,2,1,0,0,0,0,2,0,1,0,1,0,1,1,2,2,0,1,0,1,2,1,0,2,0,2,1,2,0,1,0,0,2,0,0,1,2,0,0,1,0,2,0,1,2,0,0,1,0,1,2,0,2,1,0,1,0,0
BASIC;CONTEST;56.0;2.0;0.0;4.0;3.0; 1,1,-1,1,2,1,2,-1,2; 1,0,2,0,0,0,0,1,1,0,1,0,0,0,0,1,1,2,0,0,1,1,1,1,0,2,1,0,0,2,2,2,2,0,0,1,2,0,2,0,0,0,2,0,1,1,1,1,0,0,0,0,0,1,2,2,2,0,0,2,2,0,0,0,1,0,1,0,2,2,0,0,0,0,0,1,2,0,2,0,0
BASIC;CONTEST;57.0;1.0;0.0;2.0;2.0; 2,0,2,0,1,-1,0,0,1; 1,2,0,1,1,0,2,0,0,2,2,0,0,0,2,0,2,0,0,2,0,2,2,0,0,0,2,1,0,0,0,0,1,0,2,0,0,0,2,0,1,1,1,0,1,2,0,2,2,0,1,1,2,2,0,1,1,1,1,0,0,0,1,1,0,1,0,0,2,1,2,2,2,1,2,2,1,2,1,1,1
BASIC;CONTEST;58.0;2.0;0.0;3.0;2.0; 1,-1,1,-1,2,1,-1,-1,2; 1,0,0,1,1,0,0,0,0,0,1,0,2,1,2,0,0,0,0,0,1,1,2,0,1,1,1,0,2,0,2,2,2,2,2,0,1,0,2,0,0,0,1,1,1,2,1,0,0,0,0,1,2,0,0,1,2,0,1,0,2,2,2,2,0,2,1,1,2,0,0,1,2,1,1,2,2,0,0,0,0
BASIC;CONTEST;59.0;1.0;0.0;3.0;3.0; 2,-1,2,2,1,-1,1,-1,1; 1,0,2,0,2,2,1,0,2,0,0,2,1,0,2,0,2,0,0,0,2,2,2,0,2,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,2,2,2,2,2,1,2,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,2,2,1,0,0,0,1,0,2,2,1,0,0,0,0
BASIC;CONTEST;60.0;2.0;0.0;4.0;2.0; 1,1,-1,-1,2,-1,1,1,2; 2,0,0,1,1,1,2,2,1,0,1,0,2,0,2,2,1,2,1,1,1,0,2,1,0,2,0,1,2,1,2,2,0,2,1,2,2,1,1,0,2,0,1,1,2,0,0,0,1,2,1,0,0,0,1,0,0,0,2,1,0,0,2,0,1,0,2,1,1,0,2,0,2,2,1,2,1,1,2,0,0
BASIC;CONTEST;61.0;1.0;0.0;3.0;3.0; 2,-1,2,-1,1,1,1,2,-1; 1,0,2,0,1,2,1,0,2,0,0,2,2,2,0,0,2,0,2,0,2,0,2,2,2,0,0,0,1,0,0,1,0,1,1,1,1,2,0,0,1,0,0,0,0,0,1,1,2,1,2,0,0,0,1,1,1,0,0,2,0,2,1,0,0,0,0,2,0,2,1,2,0,0,0,2,1,1,0,0,1
BASIC;CONTEST;62.0;2.0;0.0;4.0;3.0; 1,2,1,-1,2,1,-1,1,2; 0,1,0,2,1,0,1,0,0,0,1,1,0,2,0,0,1,0,0,1,0,0,0,2,0,0,1,0,0,0,2,1,2,2,0,0,2,1,2,0,2,0,1,1,1,1,2,1,2,0,1,2,2,0,0,0,0,0,0,2,2,0,2,2,1,2,0,0,2,2,1,0,1,2,1,1,1,1,2,0,0
BASIC;CONTEST;63.0;1.0;0.0;2.0;4.0; 2,1,2,-1,2,2,-1,-1,1; 1,0,2,0,2,1,2,0,1,0,0,2,1,1,1,0,2,0,0,0,2,2,2,0,0,0,2,0,1,0,0,0,0,1,2,0,2,0,0,0,1,0,0,0,1,2,1,0,2,2,2,2,2,2,0,1,0,0,2,0,1,1,1,2,1,1,1,2,1,0,0,0,1,2,0,1,1,0,0,0,0
BASIC;CONTEST;64.0;2.0;0.0;4.0;2.0; 1,1,-1,-1,2,1,2,-1,1; 0,0,0,0,0,1,2,2,1,0,0,0,0,1,0,1,1,2,1,1,1,1,0,2,2,1,0,0,2,2,0,0,1,0,2,1,2,1,0,0,2,0,0,0,1,0,2,0,2,2,2,0,0,1,0,0,2,2,0,2,2,1,2,0,1,2,1,1,0,0,1,0,1,0,2,0,2,1,0,1,0
BASIC;CONTEST;65.0;1.0;0.0;4.0;3.0; 2,-1,2,2,1,1,1,-1,1; 1,0,0,0,2,0,1,0,2,0,2,0,1,0,2,0,0,2,2,2,2,0,1,2,0,0,2,0,2,0,0,0,1,0,0,0,0,2,0,0,2,1,1,1,1,0,2,0,0,0,1,1,0,2,1,1,1,0,1,0,1,1,1,0,0,0,0,0,2,0,2,0,2,0,0,2,1,0,0,0,0
BASIC;CONTEST;66.0;2.0;1.0;5.0;3.0; 1,1,1,1,2,-1,2,1,2; 2,0,1,0,0,0,1,0,2,1,1,2,0,0,0,2,1,0,1,1,1,1,1,1,1,0,1,2,0,2,0,2,0,2,0,1,1,1,1,0,2,0,2,0,0,0,0,0,1,2,1,0,2,0,2,2,2,2,0,1,2,2,2,0,0,0,2,1,0,0,0,0,0,0,0,1,2,0,0,0,0
BASIC;CONTEST;67.0;1.0;0.0;2.0;3.0; 2,0,2,-1,1,0,1,0,2; 1,0,0,0,1,0,2,0,0,2,2,2,2,0,2,0,2,0,2,0,0,0,2,2,0,0,2,0,1,1,1,0,1,1,1,0,2,0,1,0,1,0,1,0,2,0,2,0,2,0,1,0,1,1,1,1,1,0,2,0,0,0,0,0,0,0,1,2,2,2,2,2,0,0,0,0,1,0,0,1,1
BASIC;CONTEST;68.0;2.0;0.0;2.0;2.0; 1,0,2,0,2,0,0,1,-1; 0,0,1,0,0,0,2,0,1,0,0,1,0,1,0,2,1,0,0,0,1,0,0,1,2,0,0,0,2,2,2,0,0,2,0,0,1,0,0,2,1,0,0,0,0,2,0,1,2,0,2,0,0,2,0,0,0,1,0,0,0,2,2,1,2,0,0,1,0,1,0,1,1,2,1,0,0,1,1,2,2
BASIC;CONTEST;69.0;1.0;0.0;3.0;4.0; 2,-1,2,-1,1,2,2,1,1; 1,0,0,0,1,0,0,2,0,0,0,0,1,2,1,0,2,0,2,2,2,1,2,2,0,2,0,2,2,0,0,0,1,2,0,0,1,2,0,0,2,1,1,2,1,1,0,0,0,0,1,0,0,2,1,1,2,0,0,1,1,1,1,0,2,0,0,1,0,0,2,0,2,0,0,1,0,0,0,0,0
BASIC;CONTEST;70.0;2.0;0.0;4.0;2.0; 1,-1,1,1,2,-1,2,1,-1; 2,1,0,2,2,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,2,1,0,0,1,2,0,2,0,2,0,2,0,2,1,2,0,2,0,1,1,2,0,0,1,1,0,2,0,2,1,0,0,0,0,2,2,0,2,2,0,1,0,2,0,0,0,1,2,2,2,2,1,1,1,1,2,1
BASIC;CONTEST;71.0;1.0;0.0;3.0;4.0; 2,-1,2,1,1,2,2,-1,1; 1,2,2,1,1,0,0,0,1,2,2,0,0,2,0,2,2,2,0,2,0,2,1,2,0,0,1,1,0,0,1,0,2,0,1,0,1,0,0,1,1,0,2,2,2,1,0,2,1,0,0,0,1,0,2,0,0,0,2,1,1,1,1,0,2,1,0,2,1,0,0,0,0,0,2,0,1,2,1,0,2
BASIC;CONTEST;72.0;2.0;0.0;4.0;3.0; 1,-1,1,1,2,-1,2,1,2; 1,0,2,0,2,0,0,0,0,0,1,0,2,1,1,1,1,1,0,0,1,1,2,1,0,0,0,2,1,0,0,0,2,2,2,0,2,1,0,0,2,0,0,1,2,0,1,0,2,0,1,0,2,1,2,2,2,0,1,0,0,1,0,0,1,0,1,1,1,2,0,2,1,0,1,2,2,0,2,2,2
BASIC;CONTEST;73.0;1.0;1.0;4.0;1.0; 1,0,2,0,1,0,-1,1,1; 1,1,0,2,0,0,0,0,0,1,2,0,2,2,1,0,0,0,1,2,0,0,0,1,2,2,2,2,0,0,1,1,1,0,1,0,1,2,1,0,2,0,2,0,2,1,0,1,0,2,0,1,0,1,2,2,0,0,0,1,0,2,1,2,0,2,0,1,0,2,1,2,1,0,2,1,0,0,1,0,0
BASIC;CONTEST;74.0;2.0;0.0;4.0;2.0; 1,-1,1,-1,2,-1,1,1,2; 0,0,0,0,1,2,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,2,2,1,0,0,1,0,2,0,0,0,2,2,2,0,2,1,1,0,2,0,2,1,2,0,1,0,2,0,1,0,2,0,0,1,2,2,2,0,2,0,0,0,1,0,1,1,1,2,0,0,0,1,0,0,2,0,2,0,0
BASIC;CONTEST;75.0;1.0;0.0;3.0;4.0; 2,1,2,1,2,1,-1,2,-1; 1,0,2,1,0,0,0,2,1,0,2,0,1,0,0,0,2,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,1,1,1,2,2,2,1,1,1,1,2,1,0,0,2,0,2,0,2,0,2,0,1,2,2,1,2,2,1,1,1,0,2,2,0,1
BASIC;CONTEST;76.0;2.0;1.0;4.0;3.0; 1,1,1,1,2,-1,2,-1,2; 1,0,0,0,2,2,0,1,1,0,1,0,1,1,1,2,0,2,0,0,1,1,2,1,1,1,1,1,2,2,2,2,2,0,2,1,1,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,2,2,2,0,1,2,2,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,2,0,2,0,0
BASIC;CONTEST;77.0;1.0;0.0;3.0;3.0; 2,-1,2,1,2,-1,-1,1,1; 1,0,0,0,1,0,2,0,0,2,0,0,0,2,2,0,2,0,2,2,2,1,2,2,0,0,2,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,2,1,1,0,0,2,2,2,1,0,0,1,2,0,0,0,1,1,1,1,2,1,2,0,1,0,0,0,0,1,2,2,1,0,0,0,0,0
BASIC;CONTEST;78.0;2.0;0.0;2.0;2.0; 1,0,1,0,2,-1,0,2,0; 1,0,2,0,0,0,0,0,1,0,1,0,0,1,2,0,2,1,0,0,1,1,1,2,0,0,1,0,1,0,2,2,2,0,2,0,0,0,1,0,1,0,2,0,1,2,1,0,0,1,0,2,0,1,0,1,0,2,0,0,0,2,2,2,0,2,1,0,0,0,2,1,1,2,1,2,2,2,1,1,2
BASIC;CONTEST;79.0;1.0;0.0;3.0;3.0; 2,-1,2,1,1,-1,1,-1,2; 1,2,0,0,1,1,2,2,2,0,2,0,0,2,2,0,1,0,0,2,0,1,2,0,2,2,1,1,1,1,1,0,2,0,2,1,0,2,0,2,1,0,0,2,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,2,0,0,2,2,1,0,2,2,1,2,0,2,0,1,1,1,0,0,0,2
BASIC;CONTEST;80.0;2.0;0.0;4.0;3.0; 1,1,-1,1,2,-1,2,1,2; 0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,2,1,1,0,1,1,1,1,1,0,2,0,0,0,1,0,2,0,0,0,2,2,0,1,0,2,0,2,0,2,1,0,1,1,2,1,0,2,1,2,0,0,0,2,2,2,2,2,2,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0
BASIC;CONTEST;81.0;1.0;0.0;3.0;3.0; 2,2,1,1,2,-1,1,-1,-1; 1,0,2,1,0,2,0,1,2,0,2,0,0,2,0,2,1,2,2,0,0,2,0,0,2,1,1,0,0,1,2,2,1,0,0,1,0,1,1,2,1,0,2,2,1,0,0,1,2,0,1,0,1,2,1,1,1,2,0,0,0,1,0,0,0,0,0,1,2,2,2,1,0,0,0,0,2,1,2,1,2
BASIC;CONTEST;82.0;2.0;2.0;4.0;3.0; 1,2,1,-1,2,-1,1,2,1; 1,1,1,2,2,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,1,0,0,0,1,2,0,0,0,2,0,1,0,0,2,1,0,1,0,0,1,0,0,0,0,0,1,2,0,1,0,2,0,2,1,2,2,1,1,2,2,2,1,0,2
BASIC;CONTEST;83.0;1.0;0.0;4.0;3.0; 2,-1,2,-1,1,1,1,2,1; 1,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2,2,2,2,2,2,0,0,2,0,0,0,1,2,0,0,1,1,0,0,0,1,0,2,0,1,0,1,1,1,2,1,0,2,1,2,0,2,0,0,0,1,0,1,1,1,0,0,0,2,1,2,2,2,1,2,0,0,0,1,0,0,0,1,0,0
BASIC;CONTEST;84.0;2.0;0.0;4.0;3.0; 2,1,1,1,2,-1,2,-1,1; 2,0,0,1,2,0,1,0,2,2,1,0,2,0,0,0,1,0,2,0,1,1,1,1,1,0,1,0,1,0,2,2,0,0,0,2,0,1,0,0,2,0,0,0,2,0,1,2,1,2,1,1,2,1,0,2,2,0,2,0,1,0,2,0,1,2,2,1,1,1,2,0,0,0,2,0,2,1,1,0,0
BASIC;CONTEST;85.0;1.0;0.0;1.0;4.0; 2,-1,2,-1,1,-1,2,2,-1; 1,0,0,0,2,0,2,0,0,2,2,2,1,2,2,0,2,0,0,0,0,1,1,2,0,0,2,0,2,1,1,1,1,1,1,0,1,2,2,0,1,0,1,0,2,2,0,2,2,0,0,2,1,1,2,1,0,0,0,0,0,1,1,1,2,1,0,0,0,1,0,1,1,0,2,2,2,2,1,1,2
BASIC;CONTEST;86.0;2.0;0.0;3.0;2.0; 1,2,1,0,1,-1,2,0,0; 1,1,1,2,2,2,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,1,1,0,2,0,2,0,1,0,0,0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,0,2,2,0,0,1,0,2,1,1,0,2,2,0,0,1,0,0
BASIC;CONTEST;87.0;1.0;0.0;3.0;4.0; -1,1,2,-1,1,2,2,2,1; 1,2,0,1,0,0,0,0,2,2,2,1,1,0,0,0,2,0,2,1,2,1,0,2,2,0,0,1,0,0,0,0,1,2,0,0,2,0,1,0,1,1,0,2,0,1,1,0,2,0,1,1,0,2,2,0,1,1,0,0,1,1,1,2,2,2,2,2,2,0,2,0,1,0,0,0,1,0,0,0,0
BASIC;CONTEST;88.0;2.0;0.0;2.0;3.0; 1,-1,1,-1,2,-1,2,-1,2; 1,1,1,2,2,1,1,2,2,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,2,2,1,0,0,2,0,2,0,1,0,2,2,2,2,1,1,2,1,2,0,1,0,0,1,1,0,0,0,0,0,2,0,2,0,0,0,1,0,1,1,2,2,1,0,2,2,2,0,2,1,2,0,0
BASIC;CONTEST;89.0;1.0;0.0;2.0;2.0; 2,2,0,0,1,0,-1,0,1; 1,0,0,0,0,2,1,0,2,0,2,0,0,2,0,2,2,1,2,2,2,2,0,0,1,0,2,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,2,0,2,0,1,2,0,0,0,1,1,1,1,0,2,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0
BASIC;CONTEST;90.0;2.0;0.0;4.0;2.0; 1,-1,1,2,2,-1,1,-1,1; 0,0,0,2,2,0,0,1,0,1,1,1,1,1,2,0,1,0,0,0,0,0,2,1,0,1,0,0,0,2,2,0,0,2,2,1,1,0,1,2,0,0,0,1,2,2,2,2,2,0,0,0,1,2,0,0,0,0,1,0,0,2,2,1,1,1,2,0,2,0,0,0,0,0,0,2,1,2,1,1,1
BASIC;CONTEST;91.0;1.0;1.0;3.0;1.0; 1,0,-1,0,1,0,2,0,1; 1,1,1,0,0,0,2,0,2,0,2,0,0,0,0,0,1,0,2,0,2,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,1,1,0,2,1,0,0,0,0,0,1,1,1,2,2,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
BASIC;CONTEST;92.0;2.0;0.0;2.0;4.0; 1,-1,1,-1,2,2,2,-1,2; 1,0,0,0,2,0,0,0,0,0,2,0,1,1,0,0,0,0,1,1,1,1,2,0,1,1,1,0,1,0,2,0,0,2,2,2,2,1,1,2,1,1,2,0,1,0,2,0,2,0,0,0,0,0,0,0,2,2,1,0,2,2,2,0,1,2,1,0,1,0,0,0,0,0,2,0,2,0,0,0,1
BASIC;CONTEST;93.0;1.0;0.0;3.0;4.0; 2,-1,2,2,1,-1,1,2,1; 1,0,2,2,2,1,2,2,2,0,2,0,1,0,2,0,1,0,2,0,0,0,2,2,2,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,2,2,2,2,2,0,0,0,1,2,1,1,1,2,1,0,0,0,2,2,2,1,2,0,0,0,2,0,1,0,0,2,1,2,1,1,1
BASIC;CONTEST;94.0;2.0;0.0;4.0;2.0; 1,-1,1,-1,2,-1,2,1,1; 0,0,1,1,2,0,2,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,2,1,0,2,2,2,2,2,0,2,1,2,0,0,0,1,0,2,0,2,2,1,0,0,0,1,2,0,0,2,0,2,1,0,2,1,0,2,0,0,0,1,2,0,1,2,0,0,0,2,1,0,2,1
BASIC;CONTEST;95.0;1.0;0.0;2.0;4.0; 2,-1,2,-1,1,2,-1,2,1; 1,2,2,0,1,1,2,0,0,0,0,2,2,2,0,0,2,0,2,1,2,2,2,0,0,0,2,0,2,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,2,0,1,0,2,2,2,2,1,1,0,1,1,2,1,1,1,1,2,1,0,2,1,0,0,0,2,1,0,2,1,0,0,0,0
BASIC;CONTEST;96.0;2.0;0.0;3.0;3.0; 1,-1,1,-1,2,-1,1,2,2; 0,1,0,1,2,2,0,0,1,0,1,0,2,1,2,0,2,1,0,1,0,2,1,0,0,0,1,0,1,0,2,0,0,1,2,0,2,1,1,2,1,0,2,1,2,1,0,1,2,0,0,2,0,0,0,0,1,2,1,2,2,2,2,0,0,1,2,0,0,0,0,0,1,2,1,2,0,0,0,1,0
BASIC;CONTEST;97.0;1.0;2.0;2.0;4.0; 2,2,2,-1,1,2,-1,-1,1; 1,0,0,0,1,0,0,0,2,2,2,2,2,2,1,0,1,2,0,2,0,2,2,2,0,0,2,1,1,0,1,1,1,0,2,1,2,0,1,0,2,0,2,2,0,2,1,2,0,0,0,1,2,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,2,1,2,2,2,0,1,0,0
