;player1;player2;game_number;playerId;winnerId;wonMacroFieldsP1;wonMacroFieldsP2;macroBoard;mBoard
731;BASIC;CONTEST;32.0;2.0;0.0;3.0;2.0; 1,-1,1,-1,2,-1,2,1,-1; 1,0,2,0,1,0,1,0,0,1,2,0,2,1,1,0,1,0,1,0,0,0,2,1,0,0,1,0,1,0,2,2,2,0,2,0,1,1,2,0,1,0,2,0,1,0,2,1,0,0,0,1,2,1,2,2,2,0,0,0,2,2,0,0,0,0,2,0,2,2,0,2,0,0,0,1,1,1,1,1,2
732;BASIC;CONTEST;33.0;1.0;0.0;3.0;3.0; 2,2,-1,-1,1,-1,2,1,1; 1,2,0,2,1,0,0,2,1,0,2,0,0,2,0,1,2,2,0,2,0,0,0,2,2,0,2,0,0,1,1,1,1,2,0,1,2,2,1,0,2,0,1,2,1,0,0,2,0,2,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,2,2,2,1,0,0,1,2,1
733;BASIC;CONTEST;34.0;2.0;0.0;4.0;3.0; 1,2,1,-1,2,-1,1,1,2; 0,1,0,2,0,0,1,0,0,0,1,0,2,0,0,0,1,0,1,1,0,2,0,1,0,0,1,2,0,0,2,2,2,0,0,0,1,0,2,0,0,0,2,1,2,0,2,1,0,0,0,2,0,1,2,1,0,0,0,2,0,0,2,0,1,0,1,1,1,1,0,1,1,1,2,2,0,0,2,2,2
734;BASIC;CONTEST;35.0;1.0;0.0;3.0;3.0; 2,-1,2,1,2,1,-1,1,-1; 1,0,2,1,1,2,1,2,0,0,2,0,2,2,0,0,2,0,2,0,0,1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2,2,2,1,1,1,0,2,1,0,1,0,0,1,1,2,1,2,2,1,2,0,2,2,2,2,1,1,1,2,1,2,2
735;BASIC;CONTEST;36.0;2.0;0.0;4.0;3.0; 1,-1,1,2,2,-1,1,2,1; 0,0,0,0,2,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,0,2,1,1,1,0,0,0,2,2,2,2,1,0,2,2,2,0,1,0,1,1,2,1,0,2,0,0,0,0,0,2,2,1,2,0,0,0,0,2,2,0,1,0,0,0,0,1,1,1,2,1,1,2,2,2,2,1,1
736;BASIC;CONTEST;37.0;1.0;0.0;2.0;5.0; 2,-1,2,2,2,-1,1,2,1; 1,1,2,0,2,0,2,0,1,0,2,0,1,2,2,1,1,0,2,0,0,0,1,1,2,2,2,0,2,2,0,0,1,0,1,1,1,0,2,0,1,0,2,0,1,0,0,2,2,2,2,0,1,0,1,2,0,0,1,1,1,0,2,0,1,0,2,2,2,1,0,0,0,0,1,0,1,0,1,0,2
737;BASIC;CONTEST;38.0;2.0;0.0;4.0;2.0; 1,-1,1,1,2,1,2,-1,-1; 0,0,1,1,2,0,2,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,2,2,2,0,0,1,2,2,2,0,0,1,1,2,0,1,0,1,1,1,2,2,2,0,0,1,0,0,2,2,2,0,2,2,0,0,2,1,2,1,2,2,1,0,2,0,0,0,2,1,0,1,2
738;BASIC;CONTEST;39.0;1.0;0.0;1.0;4.0; 2,-1,2,2,1,-1,-1,2,-1; 1,2,2,1,1,0,0,0,0,0,0,2,0,0,2,2,2,2,0,0,2,2,1,2,0,0,0,1,0,0,0,0,1,2,2,1,1,0,0,0,2,1,0,1,1,2,2,2,0,0,1,2,1,2,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,2,1,1,0,2,2,2,2,2,1,1
739;BASIC;CONTEST;40.0;2.0;0.0;4.0;3.0; 1,-1,1,2,2,-1,1,1,2; 0,1,0,2,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,2,1,0,0,1,2,0,0,2,2,2,2,2,1,2,0,0,0,0,0,1,1,2,2,0,1,0,0,0,2,2,0,0,2,1,0,2,2,0,0,2,2,0,1,1,0,2,0,0,2,1,2,1,1,1,1,2,1,2
740;BASIC;CONTEST;41.0;1.0;0.0;2.0;4.0; 2,-1,2,2,1,-1,1,2,-1; 1,0,2,0,2,0,1,0,1,2,2,0,1,2,2,0,2,0,2,0,0,0,1,2,2,2,2,1,0,2,0,0,1,0,1,1,1,0,2,0,1,1,2,0,2,0,1,2,2,0,1,0,1,2,1,1,1,0,1,0,0,1,2,0,0,0,2,0,1,1,2,1,0,0,0,2,2,2,0,1,1
741;BASIC;CONTEST;42.0;2.0;0.0;2.0;3.0; 1,-1,1,2,2,0,-1,-1,2; 0,0,0,0,2,1,1,0,0,1,1,1,1,1,2,0,1,0,1,0,0,2,1,1,0,0,1,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,2,2,1,2,1,0,0,2,0,0,0,2,0,1,2,0,1,2,1,0,1,1,2,1,2,1,1,2,2,2
742;BASIC;CONTEST;43.0;1.0;0.0;4.0;4.0; 2,-1,2,1,1,2,1,2,1; 1,0,0,0,2,2,2,0,1,0,0,0,0,0,1,2,2,1,2,2,2,2,1,2,0,0,2,1,1,1,0,0,1,0,1,2,0,0,0,0,2,1,0,0,1,0,0,2,0,0,1,2,2,2,0,1,0,0,1,1,1,0,0,0,1,0,2,2,2,1,2,0,2,1,0,0,1,0,1,0,0
743;BASIC;CONTEST;44.0;2.0;0.0;4.0;2.0; 1,2,1,1,1,-1,-1,2,-1; 0,1,0,2,2,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,2,0,1,0,2,0,2,1,2,2,0,1,1,1,1,2,0,2,0,0,1,0,0,2,0,0,2,1,2,1,0,2,0,2,0,1,1,0,2,2,0,0,2,0,1
744;BASIC;CONTEST;45.0;1.0;0.0;2.0;3.0; 2,-1,2,-1,1,1,2,-1,-1; 1,0,2,1,1,0,1,2,1,0,2,0,2,0,2,0,2,0,2,0,0,0,2,2,0,2,0,0,1,0,0,0,2,0,1,1,1,0,2,0,1,0,0,0,2,0,2,2,1,1,1,1,1,1,0,0,1,0,2,0,2,1,0,2,2,2,1,2,1,1,2,2,2,0,1,1,1,2,1,2,1
745;BASIC;CONTEST;46.0;2.0;2.0;4.0;3.0; 1,-1,1,1,1,-1,2,2,2; 2,0,1,0,1,0,1,0,2,0,0,1,1,0,2,0,1,0,0,0,1,1,2,0,0,0,1,0,2,0,2,2,1,0,1,2,2,0,1,0,1,0,2,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,2,0,2,0,0,2,2,2,1,2,0,2,2,0,0,1,2,0,2,0,2,0,1
746;BASIC;CONTEST;47.0;1.0;0.0;2.0;1.0; 2,0,0,0,1,0,-1,0,1; 1,0,0,1,0,0,0,0,1,2,2,2,0,0,0,0,2,2,0,0,2,2,0,0,2,0,1,1,0,2,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,2,0,0,2,0,1,2,1,2,0,1,2,0,0,0,1,2,0,1,0,1,0,2,0,1,2,0,1,1,2,2,0,0,1,0,0
747;BASIC;CONTEST;48.0;2.0;0.0;4.0;2.0; 1,2,1,-1,1,-1,-1,1,2; 0,1,0,2,1,2,2,0,1,0,1,0,0,2,0,0,2,1,0,1,0,0,0,2,0,0,1,0,0,0,2,2,1,0,0,0,2,0,2,0,1,0,1,2,2,2,0,1,1,0,0,2,2,1,1,1,0,0,0,2,0,1,2,1,0,1,1,1,1,0,0,1,2,1,1,2,2,0,2,2,2
748;BASIC;CONTEST;49.0;1.0;0.0;2.0;1.0; 2,0,0,0,1,0,-1,0,1; 1,0,0,1,0,0,0,0,1,2,2,2,0,0,0,0,2,2,0,0,2,2,0,0,2,0,1,1,0,2,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,2,0,0,2,0,1,2,1,2,0,1,2,0,0,0,1,2,0,1,0,1,0,2,0,1,2,0,1,1,2,2,0,0,1,0,0
749;BASIC;CONTEST;50.0;2.0;0.0;3.0;3.0; 1,-1,1,-1,2,2,1,-1,2; 1,0,2,0,1,1,0,0,0,0,1,1,2,0,0,1,1,1,0,0,1,1,1,0,0,0,0,2,2,0,2,0,0,2,0,0,1,1,0,2,0,0,2,0,0,0,2,1,2,0,0,2,0,0,1,2,0,0,2,0,2,2,2,0,1,0,1,0,1,0,0,0,0,0,1,2,2,0,0,0,0
750;BASIC;CONTEST;51.0;1.0;0.0;3.0;4.0; 2,1,2,2,2,-1,-1,1,1; 1,2,2,1,2,1,1,2,1,2,2,0,1,0,0,0,2,0,0,2,0,1,0,0,0,2,0,1,0,0,1,0,2,0,0,0,0,0,2,0,1,2,1,2,1,2,2,2,1,0,2,1,2,2,0,1,0,0,0,1,0,2,0,1,2,2,0,1,1,1,1,1,2,1,2,2,0,1,1,2,1
751;BASIC;CONTEST;52.0;2.0;0.0;3.0;3.0; 1,-1,1,-1,2,1,-1,2,2; 0,0,1,2,2,0,2,1,2,0,1,0,1,1,2,0,1,0,1,1,0,1,0,1,0,1,0,0,2,0,0,0,1,0,0,0,1,1,2,2,2,2,1,1,1,2,0,1,0,0,1,0,0,0,0,2,2,2,0,0,2,2,2,2,1,0,2,0,0,0,0,0,2,1,1,2,0,0,0,0,0
752;BASIC;CONTEST;53.0;1.0;0.0;2.0;5.0; 2,-1,2,-1,2,2,1,2,1; 1,2,0,2,2,1,2,0,0,0,1,1,2,2,1,0,2,0,2,2,2,0,0,0,0,0,2,0,1,0,0,0,1,2,1,0,1,0,2,0,1,0,2,0,1,2,1,0,2,2,2,2,1,0,1,1,0,1,1,0,0,0,1,1,2,0,2,2,2,0,1,0,1,0,0,0,1,0,1,0,0
753;BASIC;CONTEST;54.0;2.0;0.0;1.0;1.0; 1,0,0,0,2,0,-1,0,0; 0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,1,0,0,0,2,2,0,0,0,0,0,0,2,0,2,1,0,0,0,1,0,2,2,1,1,0,0,1,0,2
754;BASIC;CONTEST;55.0;1.0;0.0;3.0;4.0; 2,2,1,-1,1,-1,2,2,1; 1,0,2,0,0,2,1,1,2,0,0,2,0,0,2,1,2,0,0,0,2,0,0,2,1,0,0,0,0,2,0,1,0,1,0,1,1,2,2,0,1,0,1,2,1,0,2,0,2,1,2,0,1,0,0,2,0,0,1,2,0,0,1,0,2,0,1,2,0,0,1,0,1,2,0,2,1,0,1,0,0
755;BASIC;CONTEST;56.0;2.0;0.0;4.0;3.0; 1,1,-1,1,2,1,2,-1,2; 1,0,2,0,0,0,0,1,1,0,1,0,0,0,0,1,1,2,0,0,1,1,1,1,0,2,1,0,0,2,2,2,2,0,0,1,2,0,2,0,0,0,2,0,1,1,1,1,0,0,0,0,0,1,2,2,2,0,0,2,2,0,0,0,1,0,1,0,2,2,0,0,0,0,0,1,2,0,2,0,0
756;BASIC;CONTEST;57.0;1.0;0.0;2.0;2.0; 2,0,2,0,1,-1,0,0,1; 1,2,0,1,1,0,2,0,0,2,2,0,0,0,2,0,2,0,0,2,0,2,2,0,0,0,2,1,0,0,0,0,1,0,2,0,0,0,2,0,1,1,1,0,1,2,0,2,2,0,1,1,2,2,0,1,1,1,1,0,0,0,1,1,0,1,0,0,2,1,2,2,2,1,2,2,1,2,1,1,1
757;BASIC;CONTEST;58.0;2.0;0.0;3.0;2.0; 1,-1,1,-1,2,1,-1,-1,2; 1,0,0,1,1,0,0,0,0,0,1,0,2,1,2,0,0,0,0,0,1,1,2,0,1,1,1,0,2,0,2,2,2,2,2,0,1,0,2,0,0,0,1,1,1,2,1,0,0,0,0,1,2,0,0,1,2,0,1,0,2,2,2,2,0,2,1,1,2,0,0,1,2,1,1,2,2,0,0,0,0
758;BASIC;CONTEST;59.0;1.0;0.0;3.0;3.0; 2,-1,2,2,1,-1,1,-1,1; 1,0,2,0,2,2,1,0,2,0,0,2,1,0,2,0,2,0,0,0,2,2,2,0,2,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,2,2,2,2,2,1,2,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,2,2,1,0,0,0,1,0,2,2,1,0,0,0,0
759;BASIC;CONTEST;60.0;2.0;0.0;4.0;2.0; 1,1,-1,-1,2,-1,1,1,2; 2,0,0,1,1,1,2,2,1,0,1,0,2,0,2,2,1,2,1,1,1,0,2,1,0,2,0,1,2,1,2,2,0,2,1,2,2,1,1,0,2,0,1,1,2,0,0,0,1,2,1,0,0,0,1,0,0,0,2,1,0,0,2,0,1,0,2,1,1,0,2,0,2,2,1,2,1,1,2,0,0
760;BASIC;CONTEST;61.0;1.0;0.0;3.0;3.0; 2,-1,2,-1,1,1,1,2,-1; 1,0,2,0,1,2,1,0,2,0,0,2,2,2,0,0,2,0,2,0,2,0,2,2,2,0,0,0,1,0,0,1,0,1,1,1,1,2,0,0,1,0,0,0,0,0,1,1,2,1,2,0,0,0,1,1,1,0,0,2,0,2,1,0,0,0,0,2,0,2,1,2,0,0,0,2,1,1,0,0,1
761;BASIC;CONTEST;62.0;2.0;0.0;4.0;3.0; 1,2,1,-1,2,1,-1,1,2; 0,1,0,2,1,0,1,0,0,0,1,1,0,2,0,0,1,0,0,1,0,0,0,2,0,0,1,0,0,0,2,1,2,2,0,0,2,1,2,0,2,0,1,1,1,1,2,1,2,0,1,2,2,0,0,0,0,0,0,2,2,0,2,2,1,2,0,0,2,2,1,0,1,2,1,1,1,1,2,0,0
762;BASIC;CONTEST;63.0;1.0;0.0;2.0;4.0; 2,1,2,-1,2,2,-1,-1,1; 1,0,2,0,2,1,2,0,1,0,0,2,1,1,1,0,2,0,0,0,2,2,2,0,0,0,2,0,1,0,0,0,0,1,2,0,2,0,0,0,1,0,0,0,1,2,1,0,2,2,2,2,2,2,0,1,0,0,2,0,1,1,1,2,1,1,1,2,1,0,0,0,1,2,0,1,1,0,0,0,0
763;BASIC;CONTEST;64.0;2.0;0.0;4.0;2.0; 1,1,-1,-1,2,1,2,-1,1; 0,0,0,0,0,1,2,2,1,0,0,0,0,1,0,1,1,2,1,1,1,1,0,2,2,1,0,0,2,2,0,0,1,0,2,1,2,1,0,0,2,0,0,0,1,0,2,0,2,2,2,0,0,1,0,0,2,2,0,2,2,1,2,0,1,2,1,1,0,0,1,0,1,0,2,0,2,1,0,1,0
764;BASIC;CONTEST;65.0;1.0;0.0;4.0;3.0; 2,-1,2,2,1,1,1,-1,1; 1,0,0,0,2,0,1,0,2,0,2,0,1,0,2,0,0,2,2,2,2,0,1,2,0,0,2,0,2,0,0,0,1,0,0,0,0,2,0,0,2,1,1,1,1,0,2,0,0,0,1,1,0,2,1,1,1,0,1,0,1,1,1,0,0,0,0,0,2,0,2,0,2,0,0,2,1,0,0,0,0
765;BASIC;CONTEST;66.0;2.0;1.0;5.0;3.0; 1,1,1,1,2,-1,2,1,2; 2,0,1,0,0,0,1,0,2,1,1,2,0,0,0,2,1,0,1,1,1,1,1,1,1,0,1,2,0,2,0,2,0,2,0,1,1,1,1,0,2,0,2,0,0,0,0,0,1,2,1,0,2,0,2,2,2,2,0,1,2,2,2,0,0,0,2,1,0,0,0,0,0,0,0,1,2,0,0,0,0
766;BASIC;CONTEST;67.0;1.0;0.0;2.0;3.0; 2,0,2,-1,1,0,1,0,2; 1,0,0,0,1,0,2,0,0,2,2,2,2,0,2,0,2,0,2,0,0,0,2,2,0,0,2,0,1,1,1,0,1,1,1,0,2,0,1,0,1,0,1,0,2,0,2,0,2,0,1,0,1,1,1,1,1,0,2,0,0,0,0,0,0,0,1,2,2,2,2,2,0,0,0,0,1,0,0,1,1
767;BASIC;CONTEST;68.0;2.0;0.0;2.0;2.0; 1,0,2,0,2,0,0,1,-1; 0,0,1,0,0,0,2,0,1,0,0,1,0,1,0,2,1,0,0,0,1,0,0,1,2,0,0,0,2,2,2,0,0,2,0,0,1,0,0,2,1,0,0,0,0,2,0,1,2,0,2,0,0,2,0,0,0,1,0,0,0,2,2,1,2,0,0,1,0,1,0,1,1,2,1,0,0,1,1,2,2
768;BASIC;CONTEST;69.0;1.0;0.0;3.0;4.0; 2,-1,2,-1,1,2,2,1,1; 1,0,0,0,1,0,0,2,0,0,0,0,1,2,1,0,2,0,2,2,2,1,2,2,0,2,0,2,2,0,0,0,1,2,0,0,1,2,0,0,2,1,1,2,1,1,0,0,0,0,1,0,0,2,1,1,2,0,0,1,1,1,1,0,2,0,0,1,0,0,2,0,2,0,0,1,0,0,0,0,0
769;BASIC;CONTEST;70.0;2.0;0.0;4.0;2.0; 1,-1,1,1,2,-1,2,1,-1; 2,1,0,2,2,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,2,1,0,0,1,2,0,2,0,2,0,2,0,2,1,2,0,2,0,1,1,2,0,0,1,1,0,2,0,2,1,0,0,0,0,2,2,0,2,2,0,1,0,2,0,0,0,1,2,2,2,2,1,1,1,1,2,1
770;BASIC;CONTEST;71.0;1.0;0.0;3.0;4.0; 2,-1,2,1,1,2,2,-1,1; 1,2,2,1,1,0,0,0,1,2,2,0,0,2,0,2,2,2,0,2,0,2,1,2,0,0,1,1,0,0,1,0,2,0,1,0,1,0,0,1,1,0,2,2,2,1,0,2,1,0,0,0,1,0,2,0,0,0,2,1,1,1,1,0,2,1,0,2,1,0,0,0,0,0,2,0,1,2,1,0,2
771;BASIC;CONTEST;72.0;2.0;0.0;4.0;3.0; 1,-1,1,1,2,-1,2,1,2; 1,0,2,0,2,0,0,0,0,0,1,0,2,1,1,1,1,1,0,0,1,1,2,1,0,0,0,2,1,0,0,0,2,2,2,0,2,1,0,0,2,0,0,1,2,0,1,0,2,0,1,0,2,1,2,2,2,0,1,0,0,1,0,0,1,0,1,1,1,2,0,2,1,0,1,2,2,0,2,2,2
772;BASIC;CONTEST;73.0;1.0;1.0;4.0;1.0; 1,0,2,0,1,0,-1,1,1; 1,1,0,2,0,0,0,0,0,1,2,0,2,2,1,0,0,0,1,2,0,0,0,1,2,2,2,2,0,0,1,1,1,0,1,0,1,2,1,0,2,0,2,0,2,1,0,1,0,2,0,1,0,1,2,2,0,0,0,1,0,2,1,2,0,2,0,1,0,2,1,2,1,0,2,1,0,0,1,0,0
773;BASIC;CONTEST;74.0;2.0;0.0;4.0;2.0; 1,-1,1,-1,2,-1,1,1,2; 0,0,0,0,1,2,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,2,2,1,0,0,1,0,2,0,0,0,2,2,2,0,2,1,1,0,2,0,2,1,2,0,1,0,2,0,1,0,2,0,0,1,2,2,2,0,2,0,0,0,1,0,1,1,1,2,0,0,0,1,0,0,2,0,2,0,0
774;BASIC;CONTEST;75.0;1.0;0.0;3.0;4.0; 2,1,2,1,2,1,-1,2,-1; 1,0,2,1,0,0,0,2,1,0,2,0,1,0,0,0,2,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,1,1,1,2,2,2,1,1,1,1,2,1,0,0,2,0,2,0,2,0,2,0,1,2,2,1,2,2,1,1,1,0,2,2,0,1
775;BASIC;CONTEST;76.0;2.0;1.0;4.0;3.0; 1,1,1,1,2,-1,2,-1,2; 1,0,0,0,2,2,0,1,1,0,1,0,1,1,1,2,0,2,0,0,1,1,2,1,1,1,1,1,2,2,2,2,2,0,2,1,1,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,2,2,2,0,1,2,2,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,2,0,2,0,0
776;BASIC;CONTEST;77.0;1.0;0.0;3.0;3.0; 2,-1,2,1,2,-1,-1,1,1; 1,0,0,0,1,0,2,0,0,2,0,0,0,2,2,0,2,0,2,2,2,1,2,2,0,0,2,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,2,1,1,0,0,2,2,2,1,0,0,1,2,0,0,0,1,1,1,1,2,1,2,0,1,0,0,0,0,1,2,2,1,0,0,0,0,0
777;BASIC;CONTEST;78.0;2.0;0.0;2.0;2.0; 1,0,1,0,2,-1,0,2,0; 1,0,2,0,0,0,0,0,1,0,1,0,0,1,2,0,2,1,0,0,1,1,1,2,0,0,1,0,1,0,2,2,2,0,2,0,0,0,1,0,1,0,2,0,1,2,1,0,0,1,0,2,0,1,0,1,0,2,0,0,0,2,2,2,0,2,1,0,0,0,2,1,1,2,1,2,2,2,1,1,2
778;BASIC;CONTEST;79.0;1.0;0.0;3.0;3.0; 2,-1,2,1,1,-1,1,-1,2; 1,2,0,0,1,1,2,2,2,0,2,0,0,2,2,0,1,0,0,2,0,1,2,0,2,2,1,1,1,1,1,0,2,0,2,1,0,2,0,2,1,0,0,2,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,2,0,0,2,2,1,0,2,2,1,2,0,2,0,1,1,1,0,0,0,2
779;BASIC;CONTEST;80.0;2.0;0.0;4.0;3.0; 1,1,-1,1,2,-1,2,1,2; 0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,2,1,1,0,1,1,1,1,1,0,2,0,0,0,1,0,2,0,0,0,2,2,0,1,0,2,0,2,0,2,1,0,1,1,2,1,0,2,1,2,0,0,0,2,2,2,2,2,2,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0
780;BASIC;CONTEST;81.0;1.0;0.0;3.0;3.0; 2,2,1,1,2,-1,1,-1,-1; 1,0,2,1,0,2,0,1,2,0,2,0,0,2,0,2,1,2,2,0,0,2,0,0,2,1,1,0,0,1,2,2,1,0,0,1,0,1,1,2,1,0,2,2,1,0,0,1,2,0,1,0,1,2,1,1,1,2,0,0,0,1,0,0,0,0,0,1,2,2,2,1,0,0,0,0,2,1,2,1,2
781;BASIC;CONTEST;82.0;2.0;2.0;4.0;3.0; 1,2,1,-1,2,-1,1,2,1; 1,1,1,2,2,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,1,0,0,0,1,2,0,0,0,2,0,1,0,0,2,1,0,1,0,0,1,0,0,0,0,0,1,2,0,1,0,2,0,2,1,2,2,1,1,2,2,2,1,0,2
782;BASIC;CONTEST;83.0;1.0;0.0;4.0;3.0; 2,-1,2,-1,1,1,1,2,1; 1,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2,2,2,2,2,2,0,0,2,0,0,0,1,2,0,0,1,1,0,0,0,1,0,2,0,1,0,1,1,1,2,1,0,2,1,2,0,2,0,0,0,1,0,1,1,1,0,0,0,2,1,2,2,2,1,2,0,0,0,1,0,0,0,1,0,0
783;BASIC;CONTEST;84.0;2.0;0.0;4.0;3.0; 2,1,1,1,2,-1,2,-1,1; 2,0,0,1,2,0,1,0,2,2,1,0,2,0,0,0,1,0,2,0,1,1,1,1,1,0,1,0,1,0,2,2,0,0,0,2,0,1,0,0,2,0,0,0,2,0,1,2,1,2,1,1,2,1,0,2,2,0,2,0,1,0,2,0,1,2,2,1,1,1,2,0,0,0,2,0,2,1,1,0,0
784;BASIC;CONTEST;85.0;1.0;0.0;1.0;4.0; 2,-1,2,-1,1,-1,2,2,-1; 1,0,0,0,2,0,2,0,0,2,2,2,1,2,2,0,2,0,0,0,0,1,1,2,0,0,2,0,2,1,1,1,1,1,1,0,1,2,2,0,1,0,1,0,2,2,0,2,2,0,0,2,1,1,2,1,0,0,0,0,0,1,1,1,2,1,0,0,0,1,0,1,1,0,2,2,2,2,1,1,2
785;BASIC;CONTEST;86.0;2.0;0.0;3.0;2.0; 1,2,1,0,1,-1,2,0,0; 1,1,1,2,2,2,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,1,1,0,2,0,2,0,1,0,0,0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,0,0,2,2,0,0,1,0,2,1,1,0,2,2,0,0,1,0,0
786;BASIC;CONTEST;87.0;1.0;0.0;3.0;4.0; -1,1,2,-1,1,2,2,2,1; 1,2,0,1,0,0,0,0,2,2,2,1,1,0,0,0,2,0,2,1,2,1,0,2,2,0,0,1,0,0,0,0,1,2,0,0,2,0,1,0,1,1,0,2,0,1,1,0,2,0,1,1,0,2,2,0,1,1,0,0,1,1,1,2,2,2,2,2,2,0,2,0,1,0,0,0,1,0,0,0,0
787;BASIC;CONTEST;88.0;2.0;0.0;2.0;3.0; 1,-1,1,-1,2,-1,2,-1,2; 1,1,1,2,2,1,1,2,2,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,2,2,1,0,0,2,0,2,0,1,0,2,2,2,2,1,1,2,1,2,0,1,0,0,1,1,0,0,0,0,0,2,0,2,0,0,0,1,0,1,1,2,2,1,0,2,2,2,0,2,1,2,0,0
788;BASIC;CONTEST;89.0;1.0;0.0;2.0;2.0; 2,2,0,0,1,0,-1,0,1; 1,0,0,0,0,2,1,0,2,0,2,0,0,2,0,2,2,1,2,2,2,2,0,0,1,0,2,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,2,0,2,0,1,2,0,0,0,1,1,1,1,0,2,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0
789;BASIC;CONTEST;90.0;2.0;0.0;4.0;2.0; 1,-1,1,2,2,-1,1,-1,1; 0,0,0,2,2,0,0,1,0,1,1,1,1,1,2,0,1,0,0,0,0,0,2,1,0,1,0,0,0,2,2,0,0,2,2,1,1,0,1,2,0,0,0,1,2,2,2,2,2,0,0,0,1,2,0,0,0,0,1,0,0,2,2,1,1,1,2,0,2,0,0,0,0,0,0,2,1,2,1,1,1
790;BASIC;CONTEST;91.0;1.0;1.0;3.0;1.0; 1,0,-1,0,1,0,2,0,1; 1,1,1,0,0,0,2,0,2,0,2,0,0,0,0,0,1,0,2,0,2,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,1,1,0,2,1,0,0,0,0,0,1,1,1,2,2,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
791;BASIC;CONTEST;92.0;2.0;0.0;2.0;4.0; 1,-1,1,-1,2,2,2,-1,2; 1,0,0,0,2,0,0,0,0,0,2,0,1,1,0,0,0,0,1,1,1,1,2,0,1,1,1,0,1,0,2,0,0,2,2,2,2,1,1,2,1,1,2,0,1,0,2,0,2,0,0,0,0,0,0,0,2,2,1,0,2,2,2,0,1,2,1,0,1,0,0,0,0,0,2,0,2,0,0,0,1
792;BASIC;CONTEST;93.0;1.0;0.0;3.0;4.0; 2,-1,2,2,1,-1,1,2,1; 1,0,2,2,2,1,2,2,2,0,2,0,1,0,2,0,1,0,2,0,0,0,2,2,2,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,2,2,2,2,2,0,0,0,1,2,1,1,1,2,1,0,0,0,2,2,2,1,2,0,0,0,2,0,1,0,0,2,1,2,1,1,1
793;BASIC;CONTEST;94.0;2.0;0.0;4.0;2.0; 1,-1,1,-1,2,-1,2,1,1; 0,0,1,1,2,0,2,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,2,1,0,2,2,2,2,2,0,2,1,2,0,0,0,1,0,2,0,2,2,1,0,0,0,1,2,0,0,2,0,2,1,0,2,1,0,2,0,0,0,1,2,0,1,2,0,0,0,2,1,0,2,1
794;BASIC;CONTEST;95.0;1.0;0.0;2.0;4.0; 2,-1,2,-1,1,2,-1,2,1; 1,2,2,0,1,1,2,0,0,0,0,2,2,2,0,0,2,0,2,1,2,2,2,0,0,0,2,0,2,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,2,0,1,0,2,2,2,2,1,1,0,1,1,2,1,1,1,1,2,1,0,2,1,0,0,0,2,1,0,2,1,0,0,0,0
